first_name, last_name, phone, email, street, city, state, zip_code,probability
'Diana','Cobb',NULL,'diana.cobb@hotmail.com','558 Vale St. ','Fullerton','CA',92831,0.705162091
'Morton','Barron','(661) 386-4884','morton.barron@msn.com','542 Circle Rd. ','Bakersfield','CA',93306,0.779500065
'Camille','Harvey',NULL,'camille.harvey@hotmail.com','859 Beaver Ridge Ave. ','Huntington','NY',11743,0.263714048
'Lolita','O''neill',NULL,'lolita.o''neill@aol.com','36 Prairie Dr. ','Massapequa Park','NY',11762,0.880711111
'Terese','Briggs',NULL,'terese.briggs@msn.com','16 N. Oak Valley St. ','Woodside','NY',11377,0.985974434
'Majorie','Glover',NULL,'majorie.glover@msn.com','4 Garden Ave. ','Apple Valley','CA',92307,0.983076329
'Vinnie','Chan',NULL,'vinnie.chan@aol.com','8750 Surrey St. ','Forest Hills','NY',11375,0.352702753
'Ezra','Silva',NULL,'ezra.silva@msn.com','8629 Catherine Rd. ','New Windsor','NY',12553,0.741947197
'Jovita','Bishop',NULL,'jovita.bishop@aol.com','8123 Wild Horse St. ','Staten Island','NY',10301,0.676234748
'Kecia','Olsen',NULL,'kecia.olsen@msn.com','8389 Central St. ','Santa Cruz','CA',95060,0.714892225
'Ilona','Spears',NULL,'ilona.spears@gmail.com','984 Canterbury Lane ','Port Jefferson Station','NY',11776,0.38497522
'Senaida','Thompson',NULL,'senaida.thompson@msn.com','578 Golf Drive ','Bronx','NY',10451,0.471478418
'Larae','Carney',NULL,'larae.carney@msn.com','9322 Glen Ridge Dr. ','Sunnyside','NY',11104,0.789174786
'Sebrina','Hart',NULL,'sebrina.hart@yahoo.com','7679 Pacific St. ','Coram','NY',11727,0.340396954
'Kristofer','Craig',NULL,'kristofer.craig@yahoo.com','6 Delaware Lane ','Plainview','NY',11803,0.543361553
'Luciana','Mcgee',NULL,'luciana.mcgee@msn.com','8002 Cross St. ','Selden','NY',11784,0.713699993
'Nicki','Fry',NULL,'nicki.fry@hotmail.com','950 Snake Hill Lane ','Endicott','NY',13760,0.309669879
'Devin','Shaffer','(507) 557-2191','devin.shaffer@gmail.com','382 Third Ave. ','Rochester','NY',14606,0.009173735
'Erlinda','Osborne',NULL,'erlinda.osborne@yahoo.com','148 Elm St. ','West Islip','NY',11795,0.501638125
'Camila','Carroll','(210) 436-8676','camila.carroll@yahoo.com','72 Shub Farm Avenue ','San Antonio','TX',78213,0.815549579
'Vicki','Wiggins',NULL,'vicki.wiggins@hotmail.com','71 Broad Ave. ','Wappingers Falls','NY',12590,0.58576082
'Lois','Steele',NULL,'lois.steele@yahoo.com','7501 South Marlborough Street ','Ossining','NY',10562,0.539972479
'Carola','Mcpherson',NULL,'carola.mcpherson@hotmail.com','578 Shirley Dr. ','Rego Park','NY',11374,0.539931572
'Rochell','Cantrell',NULL,'rochell.cantrell@yahoo.com','437 Water Dr. ','Port Jefferson Station','NY',11776,0.409807531
'Kasha','Sullivan',NULL,'kasha.sullivan@hotmail.com','48 Foster Rd. ','Scarsdale','NY',10583,0.984514089
'Viva','Dawson',NULL,'viva.dawson@yahoo.com','446 Princess Ave. ','Orchard Park','NY',14127,0.709202903
'Hue','Dalton',NULL,'hue.dalton@hotmail.com','7940 Oakwood Street ','Apple Valley','CA',92307,0.959367382
'Andria','Rivers',NULL,'andria.rivers@aol.com','183 Ohio Ave. ','Amarillo','TX',79106,0.987314048
'Hilary','Savage','(805) 753-6881','hilary.savage@yahoo.com','696 Howard Court ','Oxnard','CA',93035,0.136560839
'Lavona','Austin',NULL,'lavona.austin@yahoo.com','926 South Euclid St. ','Utica','NY',13501,0.157151117
'Doreatha','Ford',NULL,'doreatha.ford@yahoo.com','9413 Ryan Ave. ','Huntington','NY',11743,0.600924301
'Alina','Mcleod',NULL,'alina.mcleod@msn.com','20 Winchester Street ','Patchogue','NY',11772,0.361277705
'Aide','Franco',NULL,'aide.franco@msn.com','8017 Lake Forest St. ','Atwater','CA',95301,0.048268999
'Genny','Hensley',NULL,'genny.hensley@yahoo.com','8849 Marconi Ave. ','Redondo Beach','CA',90278,0.183875182
'Melita','Dominguez',NULL,'melita.dominguez@msn.com','9903 Santa Clara Lane ','Auburn','NY',13021,0.429671606
'Fannie','Jenkins','(805) 774-5696','fannie.jenkins@msn.com','7858 E. Pawnee Dr. ','Oxnard','CA',93035,0.293369156
'Bobbi','Banks',NULL,'bobbi.banks@yahoo.com','396 Wagon Rd. ','Bayside','NY',11361,0.599567266
'Gwenn','Melton',NULL,'gwenn.melton@yahoo.com','9545 Wakehurst Drive ','Centereach','NY',11720,0.230540689
'Laci','Castro',NULL,'laci.castro@hotmail.com','130 Birchpond Street ','Saint Albans','NY',11412,0.317039835
'Evelina','Manning',NULL,'evelina.manning@aol.com','7515 Spring St. ','Mount Vernon','NY',10550,0.874380143
'Tania','Swanson',NULL,'tania.swanson@yahoo.com','8646 Glen Eagles Ave. ','Longview','TX',75604,0.325500161
'Laurel','Schultz',NULL,'laurel.schultz@hotmail.com','812 E. 1st Lane ','Mount Vernon','NY',10550,0.734301944
'Carolyne','Conley',NULL,'carolyne.conley@gmail.com','431 Lees Creek Drive ','Floral Park','NY',11001,0.871524519
'Eldridge','Greer',NULL,'eldridge.greer@aol.com','131 E. Madison St. ','Central Islip','NY',11722,0.99890699
'Margret','Barnett',NULL,'margret.barnett@gmail.com','7509 Depot Rd. ','Forney','TX',75126,0.470554842
'Oliva','Blackwell',NULL,'oliva.blackwell@hotmail.com','54 Ramblewood St. ','Elmhurst','NY',11373,0.25031399
'Oralia','Farley',NULL,'oralia.farley@hotmail.com','747B E. Coffee Street ','Upland','CA',91784,0.797494106
'Romaine','Salazar',NULL,'romaine.salazar@yahoo.com','7700 Wentworth Rd. ','Monsey','NY',10952,0.782103343
'Hermila','Mckay',NULL,'hermila.mckay@yahoo.com','23 Garfield Dr. ','Coachella','CA',92236,0.207981162
'Lloyd','Miranda',NULL,'lloyd.miranda@hotmail.com','9098 Jennings St. ','Encino','CA',91316,0.044272171
'Mandi','Gibbs',NULL,'mandi.gibbs@gmail.com','80 Sycamore Drive ','East Elmhurst','NY',11369,0.297827732
'Hue','May',NULL,'hue.may@aol.com','19 S. Lawrence Dr. ','Valley Stream','NY',11580,0.714774315
'Tomika','Wilder',NULL,'tomika.wilder@aol.com','142 South Ocean St. ','New Hyde Park','NY',11040,0.196277187
'Graig','Roth',NULL,'graig.roth@aol.com','7516 Wrangler Street ','West Babylon','NY',11704,0.94953351
'Lamar','Greer',NULL,'lamar.greer@gmail.com','7909 Golden Star Ave. ','Levittown','NY',11756,0.107211916
'Raymonde','Garcia',NULL,'raymonde.garcia@aol.com','55 NE. North St. ','Queensbury','NY',12804,0.549008783
'Cira','Downs','(510) 788-4456','cira.downs@gmail.com','672 Sussex Ave. ','Oakland','CA',94603,0.933222212
'Marisa','Chambers',NULL,'marisa.chambers@msn.com','15 E. Rock Creek Ave. ','Amityville','NY',11701,0.249795561
'Rod','Hatfield',NULL,'rod.hatfield@hotmail.com','7090 Bridge Dr. ','Ronkonkoma','NY',11779,0.799917271
'Quyen','Houston',NULL,'quyen.houston@gmail.com','7758 Homewood Dr. ','Central Islip','NY',11722,0.471590012
'Han','Schneider',NULL,'han.schneider@gmail.com','40 Holly Street ','Elmhurst','NY',11373,0.012089637
'Terrell','Mathis',NULL,'terrell.mathis@aol.com','9320 Center Ave. ','Selden','NY',11784,0.388354284
'Spring','Hayes',NULL,'spring.hayes@hotmail.com','8591 Wentworth St. ','Ossining','NY',10562,0.238835539
'Lecia','Hancock',NULL,'lecia.hancock@hotmail.com','9167 Pineknoll St. ','Schenectady','NY',12302,0.519190661
'Twana','Arnold','(657) 988-1904','twana.arnold@msn.com','47 North Fairground Lane ','Anaheim','CA',92806,0.266209844
'Yvone','Yates',NULL,'yvone.yates@gmail.com','9269 Blue Spring Ave. ','San Pablo','CA',94806,0.841310825
'Agatha','Melton',NULL,'agatha.melton@yahoo.com','89 East Illinois Street ','Springfield Gardens','NY',11413,0.652295541
'Lavonda','Stephenson',NULL,'lavonda.stephenson@gmail.com','37 Birchwood Dr. ','Bay Shore','NY',11706,0.145849021
'Agnes','Sims','(716) 780-9901','agnes.sims@aol.com','170 Queen Lane ','Buffalo','NY',14215,0.196228501
'Latricia','Lindsey',NULL,'latricia.lindsey@hotmail.com','288 Campfire Dr. ','Yorktown Heights','NY',10598,0.412462389
'Yolando','Wade',NULL,'yolando.wade@hotmail.com','310 Wilson Ave. ','Massapequa','NY',11758,0.849052862
'Nenita','Mooney',NULL,'nenita.mooney@hotmail.com','10 W. Bishop Street ','Lawndale','CA',90260,0.686506704
'Kermit','Hyde',NULL,'kermit.hyde@hotmail.com','87 SE. Carson St. ','Patchogue','NY',11772,0.765988801
'Angelique','Merrill',NULL,'angelique.merrill@gmail.com','8490 West High Noon Ave. ','South El Monte','CA',91733,0.467785328
'Ilda','Roberson',NULL,'ilda.roberson@aol.com','8853 Lake St. ','Kingston','NY',12401,0.713465559
'Corrinne','Garrison',NULL,'corrinne.garrison@yahoo.com','81 East Glenwood Ave. ','Victoria','TX',77904,0.250603367
'Major','Merrill',NULL,'major.merrill@aol.com','78 Thatcher Court ','Astoria','NY',11102,0.745727902
'Ouida','Gregory',NULL,'ouida.gregory@aol.com','7984 8th Street ','Merrick','NY',11566,0.988542593
'Tajuana','Riddle',NULL,'tajuana.riddle@hotmail.com','24 St Margarets Ave. ','Bayside','NY',11361,0.125599508
'Ricki','Bullock',NULL,'ricki.bullock@hotmail.com','79 Pennington Rd. ','Woodside','NY',11377,0.0924444
'Celestine','Kent','(717) 890-4260','celestine.kent@aol.com','697 Fordham Street ','Lancaster','NY',14086,0.634746302
'Debbra','Jacobson',NULL,'debbra.jacobson@yahoo.com','8316 West Bedford Ave. ','Ballston Spa','NY',12020,0.143525345
'Kandis','Mills',NULL,'kandis.mills@hotmail.com','64 Beechwood Drive ','Hamburg','NY',14075,0.242768588
'Wallace','Lane',NULL,'wallace.lane@aol.com','901 Liberty St. ','South Richmond Hill','NY',11419,0.643476372
'Malisa','Mitchell',NULL,'malisa.mitchell@msn.com','87 Ridgewood Court ','Mount Vernon','NY',10550,0.257729392
'Lilliam','Nolan',NULL,'lilliam.nolan@msn.com','8976 Berkshire Court ','Copperas Cove','TX',76522,0.709659382
'Tad','Gardner',NULL,'tad.gardner@hotmail.com','9745 E. Wilson St. ','Niagara Falls','NY',14304,0.042494058
'Petronila','Gallegos',NULL,'petronila.gallegos@gmail.com','8053 Aspen St. ','Howard Beach','NY',11414,0.2395766
'Yun','Nelson',NULL,'yun.nelson@hotmail.com','529 Durham Street ','Ballston Spa','NY',12020,0.022944229
'Edgar','Horn',NULL,'edgar.horn@aol.com','7270 W. Cherry Hill Lane ','West Babylon','NY',11704,0.093444804
'Chantay','Maynard',NULL,'chantay.maynard@gmail.com','7483 1st Ave. ','Elmhurst','NY',11373,0.748358761
'Donette','Mccarthy',NULL,'donette.mccarthy@yahoo.com','500 NW. Maiden Dr. ','Redondo Beach','CA',90278,0.438077944
'Mariam','Miranda',NULL,'mariam.miranda@aol.com','18 East Washington Avenue ','Franklin Square','NY',11010,0.400684986
'Rosalie','Coffey',NULL,'rosalie.coffey@gmail.com','789 Amerige Dr. ','Upland','CA',91784,0.721402384
'Cathey','Lamb',NULL,'cathey.lamb@msn.com','9621 Ryan Drive ','Bayside','NY',11361,0.635156883
'Alyse','Jacobson',NULL,'alyse.jacobson@yahoo.com','10 West Devon Lane ','Massapequa Park','NY',11762,0.097372216
'India','Barron',NULL,'india.barron@msn.com','834 W. Pleasant Rd. ','Huntington','NY',11743,0.622811366
'Cris','Dunn',NULL,'cris.dunn@yahoo.com','1 Pawnee Street ','Pittsford','NY',14534,0.56231992
'Ophelia','Rodgers',NULL,'ophelia.rodgers@gmail.com','133 Joy Ridge Drive ','Hopewell Junction','NY',12533,0.775372825
'Barrett','Sanders',NULL,'barrett.sanders@aol.com','32 Hawthorne St. ','Longview','TX',75604,0.207257187
'Bernardina','Cooper',NULL,'bernardina.cooper@msn.com','223 Glen Creek Ave. ','Whitestone','NY',11357,0.350639887
'Douglas','Richards',NULL,'douglas.richards@hotmail.com','221 Arcadia Lane ','Valley Stream','NY',11580,0.737174499
'Phillis','Fowler',NULL,'phillis.fowler@aol.com','8976 N. Hall Street ','Clifton Park','NY',12065,0.844648443
'Reyes','Merritt',NULL,'reyes.merritt@yahoo.com','48 Lexington Rd. ','Staten Island','NY',10301,0.398826339
'Nathalie','Knowles',NULL,'nathalie.knowles@aol.com','4 Cactus Street ','West Islip','NY',11795,0.36622542
'Vallie','Dixon',NULL,'vallie.dixon@yahoo.com','85 E. Ann Drive ','Rowlett','TX',75088,0.311095828
'Elnora','Simpson',NULL,'elnora.simpson@yahoo.com','7157 Shore Ave. ','Bellmore','NY',11710,0.043953301
'Ivelisse','Nixon','(281) 941-4933','ivelisse.nixon@aol.com','782 Boston Ave. ','Houston','TX',77016,0.982227652
'Shanti','Johnston',NULL,'shanti.johnston@gmail.com','722 Alderwood Drive ','Staten Island','NY',10301,0.163882313
'Martha','Burgess',NULL,'martha.burgess@msn.com','9631 St Margarets Lane ','Woodhaven','NY',11421,0.277894645
'Neville','Mcclain',NULL,'neville.mcclain@yahoo.com','781 Buttonwood Ave. ','West Hempstead','NY',11552,0.145943672
'Ghislaine','Compton',NULL,'ghislaine.compton@aol.com','8930 Princess St. ','Lindenhurst','NY',11757,0.98695214
'Leanna','Manning',NULL,'leanna.manning@yahoo.com','39 E. Stillwater Ave. ','Hicksville','NY',11801,0.949582753
'Marshall','Johnson',NULL,'marshall.johnson@yahoo.com','44 Greenview St. ','Vista','CA',92083,0.134920599
'Zelda','Pratt','(717) 428-4018','zelda.pratt@gmail.com','74 Trusel Drive ','Lancaster','NY',14086,0.65103576
'Joel','Wynn','(619) 210-6032','joel.wynn@aol.com','7 North Oak Ave. ','San Diego','CA',92111,0.248299008
'Yahaira','Robertson',NULL,'yahaira.robertson@yahoo.com','142 Roehampton Dr. ','Endicott','NY',13760,0.889047659
'Sandy','Mills',NULL,'sandy.mills@gmail.com','333 Olive Ave. ','Schenectady','NY',12302,0.561028599
'Cassidy','Clark',NULL,'cassidy.clark@hotmail.com','9879 Old Kingston Road ','Astoria','NY',11102,0.918272013
'Kristy','Watkins',NULL,'kristy.watkins@gmail.com','977 South Brook Ave. ','Howard Beach','NY',11414,0.636618017
'Tina','Bush',NULL,'tina.bush@aol.com','8038 Bellevue Street ','Maspeth','NY',11378,0.056754953
'Veronika','Rollins',NULL,'veronika.rollins@yahoo.com','94 Arnold Ave. ','Webster','NY',14580,0.609456988
'Kristel','Byrd',NULL,'kristel.byrd@hotmail.com','9967 Piper Street ','Hicksville','NY',11801,0.837828898
'Shay','Stephenson',NULL,'shay.stephenson@aol.com','9569 4th Lane ','Smithtown','NY',11787,0.538429811
'George','Pickett',NULL,'george.pickett@msn.com','691 Rocky River St. ','Sunnyside','NY',11104,0.65640788
'Renato','Morton',NULL,'renato.morton@msn.com','8526 Sherwood Street ','Mount Vernon','NY',10550,0.633363097
'Marcy','Rodriguez',NULL,'marcy.rodriguez@gmail.com','97 Trusel Drive ','Lockport','NY',14094,0.208858984
'Edmund','Gaines',NULL,'edmund.gaines@gmail.com','8643 Gartner St. ','Copperas Cove','TX',76522,0.896059516
'Lory','Berg',NULL,'lory.berg@aol.com','64 Vine Drive ','Oswego','NY',13126,0.067266683
'Pamala','Fowler',NULL,'pamala.fowler@gmail.com','399 Leatherwood St. ','Ballston Spa','NY',12020,0.009417223
'Leone','Emerson',NULL,'leone.emerson@msn.com','460 Smith Store Ave. ','Whitestone','NY',11357,0.279792769
'Brain','Skinner',NULL,'brain.skinner@hotmail.com','8676 Ketch Harbour Ave. ','Euless','TX',76039,0.082911748
'Roseanne','Maynard',NULL,'roseanne.maynard@yahoo.com','219 Old Paris Hill Dr. ','Euless','TX',76039,0.043964488
'Corinna','Adams',NULL,'corinna.adams@msn.com','38 Trenton Court ','Rosedale','NY',11422,0.091374638
'Kellye','Campbell',NULL,'kellye.campbell@gmail.com','75 Marsh St. ','Baldwinsville','NY',13027,0.053324069
'Erna','Sloan',NULL,'erna.sloan@aol.com','9449 Fifth Avenue ','Howard Beach','NY',11414,0.61402131
'Carolann','Russell',NULL,'carolann.russell@hotmail.com','9308 Selby Ave. ','Glen Cove','NY',11542,0.704421286
'Gilbert','Calhoun',NULL,'gilbert.calhoun@msn.com','7339 Summer Drive ','East Elmhurst','NY',11369,0.572658723
'Manie','Maxwell',NULL,'manie.maxwell@gmail.com','85 Brickell Ave. ','Ronkonkoma','NY',11779,0.332332554
'Giselle','Robles',NULL,'giselle.robles@hotmail.com','9747 N. El Dorado Dr. ','San Angelo','TX',76901,0.115976944
'Tessie','Farmer',NULL,'tessie.farmer@msn.com','870 Cottage Ave. ','Plattsburgh','NY',12901,0.826314328
'Felica','Munoz',NULL,'felica.munoz@aol.com','24 West Rockwell Dr. ','South Ozone Park','NY',11420,0.565603466
'Kathyrn','Bush',NULL,'kathyrn.bush@gmail.com','90 Devon St. ','Bronx','NY',10451,0.421330975
'Sylvester','Chan',NULL,'sylvester.chan@hotmail.com','659 Arcadia Street ','Rocklin','CA',95677,0.211034168
'Lizette','Ellison',NULL,'lizette.ellison@hotmail.com','865 Sunbeam Street ','Port Washington','NY',11050,0.408503531
'Ernestina','Skinner',NULL,'ernestina.skinner@hotmail.com','52 Spring Drive ','Elmhurst','NY',11373,0.052486805
'Phyllis','Hill',NULL,'phyllis.hill@yahoo.com','576 Devon Ave. ','Syosset','NY',11791,0.957028981
'Stephanie','Browning',NULL,'stephanie.browning@yahoo.com','9156 Lantern St. ','Rowlett','TX',75088,0.656383674
'Arlena','Buckner',NULL,'arlena.buckner@hotmail.com','629 Locust Ave. ','New Hyde Park','NY',11040,0.500835205
'Lezlie','Thompson',NULL,'lezlie.thompson@yahoo.com','73 Vernon St. ','Freeport','NY',11520,0.198928155
'Brittney','Rojas',NULL,'brittney.rojas@aol.com','2 E. Overlook Ave. ','Kingston','NY',12401,0.33643906
'Phylis','Adkins','(212) 325-9145','phylis.adkins@msn.com','7781 James Ave. ','New York','NY',10002,0.113700962
'Lean','Stark',NULL,'lean.stark@msn.com','215 Old Pumpkin Hill St. ','Upland','CA',91784,0.642608052
'Lara','Guy',NULL,'lara.guy@aol.com','9809 E. Walnut Drive ','Ronkonkoma','NY',11779,0.444284608
'Inga','Koch',NULL,'inga.koch@msn.com','8445 South New Court ','New Windsor','NY',12553,0.294404022
'Klara','Kim',NULL,'klara.kim@gmail.com','9660 Sherman Lane ','Rome','NY',13440,0.592221632
'Julianne','Shannon',NULL,'julianne.shannon@hotmail.com','28 Applegate Street ','Sugar Land','TX',77478,0.536097581
'Loni','Mullen',NULL,'loni.mullen@msn.com','55 Thompson Avenue ','South Ozone Park','NY',11420,0.536421508
'Olympia','Figueroa',NULL,'olympia.figueroa@hotmail.com','587 Surrey St. ','Hopewell Junction','NY',12533,0.096329437
'Mellie','Puckett',NULL,'mellie.puckett@yahoo.com','64 Van Dyke St. ','Fresh Meadows','NY',11365,0.702401866
'Shonta','Preston',NULL,'shonta.preston@msn.com','74 Division St. ','Utica','NY',13501,0.95049788
'Lore','Sykes','(716) 382-5169','lore.sykes@aol.com','7050 Beach Drive ','Buffalo','NY',14215,0.447988579
'Julia','Joyner',NULL,'julia.joyner@msn.com','2 Valley View Dr. ','Astoria','NY',11102,0.438360149
'Lynwood','Jackson',NULL,'lynwood.jackson@aol.com','9449 Linda Street ','Longview','TX',75604,0.301144742
'Rosalva','Hamilton',NULL,'rosalva.hamilton@aol.com','9883 Cedar Dr. ','Campbell','CA',95008,0.130574953
'Domingo','Casey','(408) 761-9212','domingo.casey@msn.com','8665 Cypress Street ','San Jose','CA',95127,0.231342175
'Rodrigo','Durham',NULL,'rodrigo.durham@aol.com','82 Old Church Road ','Richmond Hill','NY',11418,0.840612074
'Dwain','Carlson',NULL,'dwain.carlson@gmail.com','951 North Trusel Ave. ','Smithtown','NY',11787,0.26409067
'Erlinda','Humphrey',NULL,'erlinda.humphrey@hotmail.com','532 South Victoria St. ','New Windsor','NY',12553,0.575957327
'Silas','Tate','(361) 219-2149','silas.tate@yahoo.com','9754 53rd Court ','Corpus Christi','TX',78418,0.472601071
'Patience','Clayton',NULL,'patience.clayton@hotmail.com','68 Chestnut Dr. ','Niagara Falls','NY',14304,0.094905518
'Mila','Good',NULL,'mila.good@yahoo.com','812 East Longbranch Ave. ','Plattsburgh','NY',12901,0.540838448
'Tanesha','Sawyer',NULL,'tanesha.sawyer@aol.com','9B Kingston Lane ','Rosedale','NY',11422,0.380966894
'Onita','Macdonald',NULL,'onita.macdonald@yahoo.com','94 Wood St. ','Glen Cove','NY',11542,0.082998061
'Janine','Manning',NULL,'janine.manning@gmail.com','9118B Campfire St. ','Howard Beach','NY',11414,0.554100948
'Melodie','Melton',NULL,'melodie.melton@yahoo.com','12 S. 8th Road ','Smithtown','NY',11787,0.202804864
'Ethelyn','Ray',NULL,'ethelyn.ray@yahoo.com','80 South Sutor Lane ','Garden City','NY',11530,0.622465599
'Phebe','Turner',NULL,'phebe.turner@aol.com','4 West York Street ','Sunnyside','NY',11104,0.614564356
'Chloe','Patel',NULL,'chloe.patel@yahoo.com','407 Homewood Street ','Santa Monica','CA',90403,0.603158493
'Hilda','Harvey',NULL,'hilda.harvey@gmail.com','9808 W. Cleveland Ave. ','Ballston Spa','NY',12020,0.251645119
'Gilberte','Duke','(915) 903-7860','gilberte.duke@gmail.com','12 Birchwood Dr. ','El Paso','TX',79930,0.889515289
'Willian','Hardin',NULL,'willian.hardin@msn.com','836 West Street ','Oswego','NY',13126,0.377937984
'Janna','Hayden',NULL,'janna.hayden@msn.com','32 Hilldale Street ','Longview','TX',75604,0.936762919
'Letisha','May',NULL,'letisha.may@yahoo.com','9965 Princeton Lane ','North Tonawanda','NY',14120,0.849377179
'Graig','Cannon',NULL,'graig.cannon@gmail.com','36 Oklahoma Ave. ','Syosset','NY',11791,0.327881546
'Coleen','Navarro',NULL,'coleen.navarro@aol.com','990 Broad Rd. ','Webster','NY',14580,0.433865647
'Lucilla','Williams',NULL,'lucilla.williams@hotmail.com','42 Cedar Street ','San Carlos','CA',94070,0.592430711
'Rosanne','George',NULL,'rosanne.george@yahoo.com','38 Pleasant St. ','Ossining','NY',10562,0.158146442
'Ashlie','Parrish',NULL,'ashlie.parrish@hotmail.com','48 Mill Drive ','Monsey','NY',10952,0.476384622
'Alissa','Craft',NULL,'alissa.craft@hotmail.com','249 Maple Street ','Ossining','NY',10562,0.332741512
'Letty','Cobb',NULL,'letty.cobb@msn.com','8652 Wellington Street ','Depew','NY',14043,0.129904791
'Nathaniel','Richard',NULL,'nathaniel.richard@gmail.com','3 Nicolls Lane ','New Windsor','NY',12553,0.370210086
'Elaina','Key',NULL,'elaina.key@msn.com','1 Main St. ','Plainview','NY',11803,0.719253051
'Stefani','Gamble','(845) 724-2996','stefani.gamble@aol.com','9119 W. Victoria St. ','New City','NY',10956,0.713169655
'Bettyann','Acosta','(717) 746-6658','bettyann.acosta@gmail.com','7949 Chapel St. ','Lancaster','NY',14086,0.640337868
'Crysta','Velez','(281) 529-3469','crysta.velez@yahoo.com','64 South Front Street ','Houston','TX',77016,0.232441346
'Carisa','Carpenter',NULL,'carisa.carpenter@hotmail.com','551 Belmont Lane ','Victoria','TX',77904,0.692705963
'Jule','Davenport',NULL,'jule.davenport@aol.com','19 River St. ','San Carlos','CA',94070,0.786912847
'Lonna','Franks',NULL,'lonna.franks@yahoo.com','667 Brickyard Street ','Ontario','CA',91762,0.31470721
'Elease','Dejesus',NULL,'elease.dejesus@gmail.com','7800 Magnolia Street ','Oswego','NY',13126,0.739384855
'Maira','Long',NULL,'maira.long@msn.com','7587 Bear Hill Street ','Hicksville','NY',11801,0.594203026
'Jana','Thomas','(408) 624-8137','jana.thomas@yahoo.com','283 E. Spring Dr. ','San Jose','CA',95127,0.145940552
'Hae','Ramirez',NULL,'hae.ramirez@hotmail.com','9367 Lake Street ','Baldwinsville','NY',13027,0.681705925
'Erik','Leblanc',NULL,'erik.leblanc@aol.com','7 East Nut Swamp Street ','Sugar Land','TX',77478,0.062790575
'Daina','Sampson',NULL,'daina.sampson@msn.com','556 Wellington St. ','Longview','TX',75604,0.409506856
'Delmar','Wise',NULL,'delmar.wise@yahoo.com','8355 Kingston Avenue ','Lockport','NY',14094,0.932034662
'Alita','Salinas',NULL,'alita.salinas@hotmail.com','8550 Bear Hill Ave. ','Uniondale','NY',11553,0.828114375
'Elenore','William',NULL,'elenore.william@msn.com','23 Rockland St. ','Mcallen','TX',78501,0.441301505
'Nikita','Roy',NULL,'nikita.roy@aol.com','9703 N. Snake Hill St. ','Pittsford','NY',14534,0.771532841
'Inocencia','Key',NULL,'inocencia.key@hotmail.com','36 Wild Rose Ave. ','Massapequa Park','NY',11762,0.039835901
'Liliana','Kerr',NULL,'liliana.kerr@yahoo.com','3 Cherry Drive ','Desoto','TX',75115,0.01458554
'Hortencia','O''neil',NULL,'hortencia.o''neil@hotmail.com','1 Gulf Rd. ','Rockville Centre','NY',11570,0.921666229
'Beryl','Bennett','(916) 422-6956','beryl.bennett@aol.com','9563 Edgemont St. ','Sacramento','CA',95820,0.451456981
'Alishia','Elliott',NULL,'alishia.elliott@aol.com','8905 Courtland Ave. ','Mount Vernon','NY',10550,0.883248891
'Vernia','Madden','(248) 206-3697','vernia.madden@aol.com','5 Iroquois Street ','Troy','NY',12180,0.044051584
'Kristel','Bullock',NULL,'kristel.bullock@yahoo.com','7292 Armstrong Drive ','Smithtown','NY',11787,0.878839708
'Ruthanne','Hoover',NULL,'ruthanne.hoover@aol.com','835 Paris Hill Road ','Torrance','CA',90505,0.550831553
'James','Robles',NULL,'james.robles@aol.com','9 Chapel Lane ','North Tonawanda','NY',14120,0.331101984
'Evelin','Vargas',NULL,'evelin.vargas@msn.com','7049 Pin Oak Ave. ','Webster','NY',14580,0.16401984
'Elvia','Cardenas',NULL,'elvia.cardenas@hotmail.com','8 Paris Hill St. ','Massapequa','NY',11758,0.873977461
'Randee','Pitts',NULL,'randee.pitts@msn.com','7371B Essex Street ','Canyon Country','CA',91387,0.8378081
'Lea','Irwin',NULL,'lea.irwin@gmail.com','845 Adams Lane ','New Windsor','NY',12553,0.903593934
'Bryce','Monroe',NULL,'bryce.monroe@aol.com','52 Cooper Lane ','Kingston','NY',12401,0.866230852
'Katina','Mcintosh','(661) 464-1523','katina.mcintosh@yahoo.com','263 Swanson Dr. ','Bakersfield','CA',93306,0.357021954
'Guillermo','Hart','(212) 652-7198','guillermo.hart@hotmail.com','81 Indian Summer Drive ','New York','NY',10002,0.448710689
'Joann','Barber',NULL,'joann.barber@gmail.com','8945 Courtland Street ','Santa Monica','CA',90403,0.69193625
'Thurman','Ellis',NULL,'thurman.ellis@gmail.com','20 Augusta Road ','Pleasanton','CA',94566,0.045407995
'Delana','Wagner',NULL,'delana.wagner@aol.com','8499 Mill Pond Road ','Clifton Park','NY',12065,0.939816762
'Porter','Bass',NULL,'porter.bass@hotmail.com','370 North Alderwood Dr. ','San Angelo','TX',76901,0.630583274
'Yvonne','Bean',NULL,'yvonne.bean@yahoo.com','20 W. Marsh Ave. ','Wappingers Falls','NY',12590,0.41434377
'Lurline','Rivers',NULL,'lurline.rivers@msn.com','69 Pine Street ','Howard Beach','NY',11414,0.462655216
'Ocie','Slater',NULL,'ocie.slater@msn.com','7799 W. Bohemia Dr. ','Hamburg','NY',14075,0.324345176
'Genevie','Miles',NULL,'genevie.miles@aol.com','45 West Sulphur Springs Ave. ','Monroe','NY',10950,0.726588368
